File Name,Area,Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
0545.jpg,32721.5,752.5512965917587,0.17081426798612603,0.0014056923770224467,9.482945480231026e-05,1.4503784696306457e-06,-1.69951097472373e-11,-5.4353452786530815e-08,-7.015176598554043e-13,18
1054.jpg,37605.0,786.6274166107178,0.17403549929085993,0.0025078232292966183,1.8403662648531178e-06,3.568145672525831e-08,-1.298189230959568e-16,-1.6331489546374985e-09,9.142652645114886e-15,9
0405.jpg,32080.0,767.6812393665314,0.17503975329810528,0.00255714888076205,0.00020918951194084514,1.2714167884975808e-06,-9.15870747048913e-12,-6.292871922101522e-08,1.860252667652835e-11,24
0901.jpg,37658.5,788.3847759962082,0.17428995395031704,0.002543378646543461,5.449339210425383e-07,2.540781656747306e-08,-2.2279913477479756e-15,-1.280936888986635e-09,-1.9935316233603573e-15,53
0848.jpg,37184.5,783.2132030725479,0.17456200663331495,0.0026726073893318723,2.1556509061665906e-06,3.751592022389297e-08,-8.746749005332374e-15,-1.9327230482798044e-09,6.108692782142159e-15,96
0074.jpg,37928.0,767.3969691991806,0.1726934600379408,0.0024469239028065116,6.816750460440865e-06,5.299984797602191e-07,-1.0070434730741724e-12,-2.621458611279185e-08,-2.6684615089328825e-14,95
0953.jpg,37588.5,785.5563489198685,0.17468708257271184,0.0027173185591620416,2.024608462485497e-06,8.104244332601998e-09,-3.8854955182726993e-16,5.686659060917439e-11,9.62642955767189e-16,98
0495.jpg,30878.0,714.6761852502823,0.17153013125184588,0.0027816911317783436,5.864265416196654e-05,9.9910126360672e-07,-4.662147998974223e-12,-5.269416660325547e-08,-6.062100246148902e-12,43
0177.jpg,30459.5,742.8944424390793,0.18391197910007662,0.006294973469060664,6.408760226473965e-07,1.2173844646122834e-07,3.061034876873927e-14,-3.346362933377236e-09,1.4807812378255792e-14,7
0636.jpg,37876.5,784.3847759962082,0.17351453178845966,0.002342932679848007,4.932961829197365e-07,2.0757203645317752e-08,-1.265370662487339e-15,-6.069855324542191e-10,-1.6764908633576162e-15,69
0539.jpg,38140.0,788.4852812290192,0.17401377572464785,0.00249445968311328,2.980981971454603e-07,7.24510250690609e-09,-1.0332382997672734e-16,-5.6363342623044454e-11,3.2045722077994564e-16,49
0963.jpg,37350.0,785.798989534378,0.17474627488753003,0.0027118366076456417,2.4806483921709115e-08,4.4134672059336214e-10,-1.2304772557896698e-18,-2.2876624017376896e-11,-7.864500727019767e-19,90
0117.jpg,31827.0,749.82337474823,0.18724329336865705,0.00668314165556001,0.00035466694406861507,4.544096543006794e-06,1.0775195299881172e-10,2.3676286852022327e-07,-1.4720050091939832e-10,35
0237.jpg,32721.5,752.5512965917587,0.17081426798612603,0.0014056923770224467,9.482945480231026e-05,1.4503784696306457e-06,-1.69951097472373e-11,-5.4353452786530815e-08,-7.015176598554043e-13,18
0118.jpg,34284.5,786.6934322118759,0.17938198630667293,0.003957194460876039,0.00027844175129682227,5.853889374552855e-06,2.362976175646149e-10,3.6500888849252785e-07,-4.380203424922393e-12,46
1026.jpg,33399.0,749.82337474823,0.17811962781828908,0.003973594053666429,0.00037347213168921706,5.713491889615485e-06,1.1223321557729461e-10,2.786467902237882e-07,2.388732497393943e-10,8
1150.jpg,37929.5,789.5563489198685,0.17404363506740633,0.002454059629902109,5.897052781194108e-07,2.7493227910185493e-08,-2.9384937758647176e-15,-1.356168976801395e-09,-1.9026884082205768e-15,77
0434.jpg,32578.0,752.9949476718903,0.17320651144618626,0.0021837905538383273,6.516488259390325e-05,1.3622867739384888e-06,-5.222545656921222e-12,-2.283480239332832e-08,1.1724874003116154e-11,26
0945.jpg,31217.5,755.923879981041,0.1756663825377037,0.0026604107693482515,5.8010041233418625e-05,4.170258365154075e-06,-2.2635566231278693e-11,-2.8121709789790942e-08,-6.078503527628534e-11,48
0382.jpg,35042.5,760.9533174037933,0.17175248278144462,0.0018046754276066321,9.102278487481725e-05,2.9407297299205874e-06,-3.726419746007143e-11,-6.246337239703737e-08,3.043337229939266e-11,65
0330.jpg,32993.0,775.2792184352875,0.16975906123116713,0.0014978002345844986,1.2207316005071628e-05,6.192866966544515e-08,5.38369471998241e-14,-1.914402758033561e-09,9.47819587352764e-16,13
0170.jpg,34395.5,785.0365777015686,0.1794075153648311,0.003968265033370194,0.0002870022944352758,5.913956506381647e-06,2.4195510132549794e-10,3.722425980201947e-07,-2.8657685917361894e-11,41
0560.jpg,32578.0,752.9949476718903,0.17320651144618626,0.0021837905538383273,6.516488259390325e-05,1.3622867739384888e-06,-5.222545656921222e-12,-2.283480239332832e-08,1.1724874003116154e-11,26
0788.jpg,36703.5,780.5269113779068,0.17434756730869638,0.0026296596567216652,6.3417035611743e-06,1.0744354678003182e-08,1.2764893167960547e-16,2.829981554180878e-10,-2.8017100204100025e-15,92
1110.jpg,38221.0,786.1421352624893,0.1737917619892893,0.0024262834040623773,8.440531816622902e-08,4.87598831749795e-09,9.891731437869518e-17,3.645249349977637e-11,-5.442511039247871e-19,30
1153.jpg,36080.5,758.2670240402222,0.17245578497044928,0.0024688100626176082,0.00011372072013582905,2.826461660983347e-06,-5.022216923448745e-11,-9.843425027712779e-08,6.7512417443365436e-12,21
0203.jpg,32252.5,749.0365777015686,0.17490518324584553,0.003016640018627409,7.909359700995548e-06,3.7146973914591406e-07,5.920332591515904e-13,1.7148742596199546e-08,2.3435586023162384e-13,39
0628.jpg,32993.0,775.2792184352875,0.16975906123116713,0.0014978002345844986,1.2207316005071628e-05,6.192866966544515e-08,5.38369471998241e-14,-1.914402758033561e-09,9.47819587352764e-16,13
0076.jpg,33652.5,792.811182141304,0.17540631417187652,0.002727056250275169,0.00024363797195624818,6.458137151783982e-06,1.76349001404901e-10,2.807226806957623e-07,1.8581077618787307e-10,75
0562.jpg,37586.0,786.1421353816986,0.17414286598318618,0.0025035611147807267,6.333640817833593e-07,3.363923472161397e-08,-2.43380255965966e-15,-1.4474585618289748e-09,-4.264540081263603e-15,76
